Review_ID,Review_Score,Review_Comment_Message,Review_Creation_Date,Review_Answer_Timestamp
412,4,Excellent service; great selection,7/11/2017 0:00,7/11/2017 23:20
413,5,Good,5/24/2017 0:00,5/24/2017 23:06
414,4,Marvellous,9/9/2017 0:00,9/10/2017 9:39
415,5,Kenny is excellent,8/4/2018 0:00,8/6/2018 12:54
416,5,Defects in fabrics,5/16/2018 0:00,5/17/2018 11:24
417,3,Wow!,8/17/2018 0:00,8/19/2018 19:24
418,1,Good,1/27/2017 0:00,1/30/2017 17:40
419,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",11/29/2017 0:00,11/30/2017 11:26
420,1,Great service !,12/15/2017 0:00,12/20/2017 7:55
421,5,recommend,9/12/2017 0:00,9/13/2017 0:32
422,5,I received poor quality furniture,3/27/2018 0:00,3/29/2018 0:36
423,3,Excellent service; great selection,1/23/2018 0:00,1/24/2018 18:21
424,1,recommend,7/14/2018 0:00,7/15/2018 17:03
425,5,Defects in fabrics,4/13/2018 0:00,4/15/2018 16:12
426,4,recommend,8/16/2018 0:00,8/16/2018 20:49
427,1,Excellent service; great selection,5/22/2018 0:00,5/23/2018 1:03
428,4,recommend,4/19/2018 0:00,4/20/2018 9:56
429,5,Good,5/6/2017 0:00,5/10/2017 18:41
430,5,Kenny is excellent,7/31/2018 0:00,7/31/2018 22:16
431,5,Great Couch & Great Service,5/11/2018 0:00,5/14/2018 12:04
432,4,Super recommend,5/26/2018 0:00,5/27/2018 13:54
433,4,recommend,5/20/2017 0:00,5/23/2017 10:43
434,4,Good,3/10/2018 0:00,3/10/2018 23:35
435,3,Best place for furniture with amazingly low price,2/24/2018 0:00,2/27/2018 1:53
436,5,Don't recommend,9/26/2017 0:00,10/4/2017 15:20
437,3,Overall great experience except for prices/selection,8/2/2018 0:00,8/2/2018 18:50
438,3,recommend,3/4/2017 0:00,3/7/2017 15:59
439,5,Recommend,1/16/2018 0:00,1/23/2018 0:42
440,4,Great service,6/6/2018 0:00,6/7/2018 2:01
441,5,Overall great experience except for prices/selection,4/17/2018 0:00,4/19/2018 20:58
442,5,Great service,12/7/2017 0:00,12/11/2017 19:11
443,5,Good,10/3/2017 0:00,10/6/2017 2:33
444,1,Great service,8/12/2017 0:00,8/20/2017 16:13
445,5,Excellent service; great selection,10/15/2017 1:00,10/15/2017 22:24
446,5,Kenny is excellent,12/20/2017 0:00,12/21/2017 0:39
447,4,I received poor quality furniture,4/24/2018 0:00,4/24/2018 19:42
448,5,Great service,6/26/2018 0:00,6/29/2018 13:55
449,3,I received poor quality furniture,11/4/2017 0:00,11/5/2017 1:28
450,5,Well,1/5/2018 0:00,2/1/2018 11:08
451,5,Good,12/6/2017 0:00,12/6/2017 21:30
452,5,Overall great experience except for prices/selection,3/29/2017 0:00,3/30/2017 10:36
453,5,Well,4/19/2018 0:00,4/21/2018 21:48
454,5,Excellent service; great selection,7/27/2017 0:00,7/28/2017 10:54
455,5,Marvellous,5/1/2018 0:00,5/2/2018 10:51
456,3,Kenny is excellent,7/7/2018 0:00,7/9/2018 21:54
457,5,Great service,3/7/2018 0:00,3/7/2018 18:12
458,4,Great Couch & Great Service,7/3/2018 0:00,7/4/2018 17:42
459,5,Great service,6/7/2018 0:00,6/7/2018 20:49
460,3,Defects in fabrics,6/9/2017 0:00,6/12/2017 11:07
461,3,Excellent service; great selection,6/7/2018 0:00,6/9/2018 19:56
462,4,Great Couch & Great Service,9/20/2017 0:00,9/20/2017 23:22
463,5,Excellent service; great selection,3/14/2018 0:00,3/15/2018 11:32
464,5,Excellent service; great selection,1/20/2018 0:00,1/22/2018 11:02
465,5,I received poor quality furniture,6/15/2017 0:00,6/15/2017 20:18
466,3,Marvellous,6/14/2017 0:00,6/15/2017 0:41
467,4,Kenny is excellent,2/27/2018 0:00,2/28/2018 0:51
468,5,Defects in fabrics,1/5/2018 0:00,1/8/2018 21:16
469,4,Wow!,5/3/2017 0:00,5/4/2017 11:50
470,5,Good,2/23/2018 0:00,2/23/2018 20:10
471,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",3/19/2018 0:00,3/19/2018 22:08
472,1,Great service !,5/19/2017 0:00,6/1/2017 2:03
473,5,recommend,1/31/2018 0:00,2/1/2018 2:08
474,5,I received poor quality furniture,4/20/2018 0:00,4/20/2018 11:17
475,1,Excellent service; great selection,8/15/2018 0:00,8/15/2018 21:08
476,5,recommend,5/12/2017 0:00,5/13/2017 1:55
477,5,Defects in fabrics,5/4/2018 0:00,5/8/2018 18:56
478,5,recommend,2/4/2018 0:00,2/9/2018 18:44
479,5,Excellent service; great selection,8/2/2017 0:00,8/3/2017 13:55
480,5,recommend,7/12/2018 0:00,7/13/2018 2:40
481,5,Good,8/11/2018 0:00,8/11/2018 18:03
482,5,Kenny is excellent,8/9/2018 0:00,8/12/2018 1:43
483,5,Great Couch & Great Service,8/10/2018 0:00,8/13/2018 12:57
484,5,Super recommend,1/10/2018 0:00,1/11/2018 12:12
485,4,recommend,8/19/2017 0:00,8/20/2017 4:23
486,4,Good,4/13/2018 0:00,4/13/2018 20:11
487,4,Best place for furniture with amazingly low price,3/31/2017 0:00,4/3/2017 14:38
488,5,Don't recommend,11/2/2017 0:00,11/2/2017 17:45
489,2,Overall great experience except for prices/selection,4/11/2017 0:00,4/12/2017 11:14
490,5,recommend,5/31/2018 0:00,6/2/2018 21:42
491,5,Recommend,5/23/2017 0:00,5/24/2017 0:41
492,5,Great service,8/21/2018 0:00,8/21/2018 18:08
493,5,Overall great experience except for prices/selection,1/26/2018 0:00,1/27/2018 20:03
494,4,Great service,6/17/2018 0:00,6/19/2018 19:48
495,4,Good,2/16/2018 0:00,2/17/2018 11:38
496,5,Great service,5/5/2018 0:00,5/7/2018 17:12
497,2,Excellent service; great selection,8/22/2018 0:00,8/27/2018 17:58
498,5,Kenny is excellent,4/28/2018 0:00,4/30/2018 12:00
499,2,I received poor quality furniture,12/28/2017 0:00,12/31/2017 20:25
500,1,Great service,2/22/2018 0:00,2/22/2018 22:01
501,1,I received poor quality furniture,9/22/2017 0:00,9/23/2017 9:49
502,1,Well,3/10/2018 0:00,3/15/2018 14:01
503,4,Good,4/18/2018 0:00,4/21/2018 22:07
504,1,Overall great experience except for prices/selection,3/23/2017 0:00,3/23/2017 18:31
505,5,Well,6/20/2018 0:00,6/22/2018 22:52
506,3,Poor Quality,3/17/2018 0:00,3/19/2018 15:01
507,5,Marvellous,3/26/2018 0:00,3/26/2018 19:15
508,5,Kenny is excellent,4/8/2018 0:00,4/10/2018 20:10
509,3,Great service,5/4/2017 0:00,5/22/2017 12:02
510,5,Great Couch & Great Service,8/17/2017 0:00,8/18/2017 12:30
511,1,Great service,3/19/2017 0:00,3/21/2017 13:32
512,5,Defects in fabrics,4/20/2017 0:00,4/21/2017 10:54
513,5,Excellent service; great selection,5/11/2018 0:00,5/12/2018 9:51
514,3,Great Couch & Great Service,3/20/2018 0:00,3/21/2018 3:11
515,1,Excellent service; great selection,12/13/2017 0:00,12/15/2017 18:37
516,4,Excellent service; great selection,5/10/2017 0:00,5/15/2017 16:23
517,5,Good,4/12/2017 0:00,4/13/2017 0:59
518,5,Marvellous,5/1/2018 0:00,5/8/2018 4:00
519,4,Kenny is excellent,7/3/2018 0:00,7/4/2018 0:57
520,5,Defects in fabrics,2/27/2018 0:00,3/2/2018 0:28
521,5,Wow!,12/22/2017 0:00,12/23/2017 15:49
522,4,Good,7/24/2018 0:00,7/27/2018 2:00
523,2,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",1/18/2018 0:00,1/24/2018 10:19
524,4,Great service !,3/3/2018 0:00,3/5/2018 15:49
525,5,recommend,1/11/2018 0:00,1/12/2018 9:53
526,1,I received poor quality furniture,1/6/2018 0:00,1/6/2018 12:19
527,5,Excellent service; great selection,8/24/2018 0:00,8/24/2018 23:59
528,5,recommend,7/29/2018 0:00,7/29/2018 20:50
529,5,Defects in fabrics,3/18/2018 0:00,3/19/2018 0:44
530,5,recommend,5/11/2018 0:00,5/12/2018 11:07
531,1,Excellent service; great selection,9/30/2017 0:00,9/30/2017 9:09
532,5,recommend,6/5/2018 0:00,6/6/2018 17:25
533,4,Good,12/20/2017 0:00,12/28/2017 13:59
534,5,Kenny is excellent,9/14/2017 0:00,9/15/2017 0:58
535,5,Great Couch & Great Service,12/8/2017 0:00,12/8/2017 13:49
536,5,Super recommend,7/21/2018 0:00,7/24/2018 13:29
537,5,recommend,12/30/2017 0:00,1/4/2018 10:13
538,4,Good,8/2/2017 0:00,8/3/2017 18:40
539,1,Best place for furniture with amazingly low price,3/22/2018 0:00,3/25/2018 23:32
540,4,Don't recommend,2/17/2017 0:00,2/20/2017 10:20
541,5,Overall great experience except for prices/selection,11/29/2017 0:00,12/6/2017 11:27
542,5,recommend,3/29/2017 0:00,3/30/2017 0:33
543,1,Recommend,4/21/2018 0:00,4/23/2018 9:26
544,5,Great service,5/24/2018 0:00,5/26/2018 15:55
545,2,Overall great experience except for prices/selection,12/31/2017 0:00,1/3/2018 20:49
546,5,Great service,6/17/2017 0:00,6/20/2017 0:24
547,5,Good,7/18/2017 0:00,7/21/2017 12:51
548,5,Great service,5/23/2017 0:00,5/24/2017 9:52
549,5,Excellent service; great selection,8/2/2017 0:00,8/3/2017 2:06
550,5,Kenny is excellent,8/21/2018 0:00,8/21/2018 23:10
551,5,I received poor quality furniture,5/23/2017 0:00,5/24/2017 20:08
552,2,Great service,3/29/2018 0:00,3/29/2018 15:32
553,1,I received poor quality furniture,5/12/2018 0:00,5/14/2018 9:56
554,5,Well,7/26/2017 0:00,7/31/2017 15:38
555,4,Good,7/12/2018 0:00,7/12/2018 19:44
556,1,Overall great experience except for prices/selection,8/10/2017 0:00,8/10/2017 9:32
557,5,Well,4/25/2018 0:00,4/28/2018 17:14
558,3,Excellent service; great selection,1/17/2018 0:00,1/19/2018 22:12
559,2,Marvellous,10/25/2017 0:00,10/25/2017 23:30
560,5,Kenny is excellent,1/23/2018 0:00,1/24/2018 23:37
561,4,Great service,8/29/2017 0:00,8/30/2017 1:38
562,1,Great Couch & Great Service,2/16/2018 0:00,2/22/2018 18:40
563,5,Great service,1/31/2018 0:00,2/1/2018 9:23
564,5,Defects in fabrics,4/27/2018 0:00,4/29/2018 23:46
565,1,Excellent service; great selection,12/14/2017 0:00,12/20/2017 10:28
566,4,Great Couch & Great Service,3/29/2018 0:00,4/3/2018 11:50
567,5,Excellent service; great selection,3/1/2018 0:00,3/1/2018 21:51
568,3,Excellent service; great selection,2/22/2018 0:00,2/27/2018 11:29
569,5,I received poor quality furniture,5/18/2017 0:00,5/19/2017 22:33
570,1,Marvellous,8/10/2018 0:00,8/12/2018 21:45
571,5,Kenny is excellent,8/28/2018 0:00,8/30/2018 12:38
572,5,Defects in fabrics,5/20/2018 0:00,5/20/2018 22:39
573,5,Wow!,9/30/2017 0:00,9/30/2017 22:27
574,5,Good,5/18/2018 0:00,5/20/2018 18:34
575,4,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",3/28/2018 0:00,3/30/2018 23:49
576,5,Great service !,4/7/2018 0:00,4/10/2018 2:32
577,5,recommend,3/22/2018 0:00,3/22/2018 21:32
578,2,I received poor quality furniture,1/6/2018 0:00,1/11/2018 10:44
579,5,Excellent service; great selection,4/14/2018 0:00,4/20/2018 10:25
580,5,recommend,5/22/2018 0:00,5/24/2018 21:52
581,5,Defects in fabrics,12/29/2017 0:00,12/29/2017 22:23
582,5,recommend,4/3/2018 0:00,4/7/2018 1:43
583,5,Excellent service; great selection,12/9/2017 0:00,12/11/2017 19:42
584,4,recommend,7/11/2018 0:00,7/11/2018 16:47
585,5,Good,4/26/2018 0:00,4/30/2018 17:26
586,5,Kenny is excellent,6/13/2018 0:00,6/13/2018 22:16
587,3,Great Couch & Great Service,9/6/2017 0:00,9/7/2017 2:05
588,5,Super recommend,8/23/2018 0:00,8/23/2018 20:38
589,5,recommend,9/9/2017 0:00,9/13/2017 0:58
590,5,Good,8/2/2018 0:00,8/3/2018 11:41
591,5,Best place for furniture with amazingly low price,10/25/2017 0:00,10/25/2017 14:15
592,5,Don't recommend,2/10/2018 0:00,2/10/2018 21:39
593,5,Overall great experience except for prices/selection,7/3/2018 0:00,7/4/2018 12:58
594,5,recommend,3/23/2017 0:00,3/27/2017 12:41
595,5,Recommend,1/24/2018 0:00,1/25/2018 1:50
596,5,Great service,5/3/2018 0:00,5/3/2018 23:15
597,5,Overall great experience except for prices/selection,5/15/2018 0:00,5/16/2018 10:55
598,3,Great service,12/19/2017 0:00,12/21/2017 13:18
599,4,Good,7/13/2018 0:00,7/14/2018 17:25
600,1,Great service,5/26/2017 0:00,5/27/2017 11:17
601,5,Excellent service; great selection,11/1/2017 0:00,11/2/2017 10:50
602,1,Kenny is excellent,6/21/2017 0:00,6/23/2017 19:11
603,5,I received poor quality furniture,2/15/2018 0:00,2/19/2018 14:09
604,4,Great service,6/12/2018 0:00,6/12/2018 21:48
605,4,I received poor quality furniture,12/30/2017 0:00,12/30/2017 19:40
606,3,Well,1/31/2017 0:00,2/1/2017 12:04
607,1,Good,4/19/2018 0:00,4/19/2018 22:42
608,3,Overall great experience except for prices/selection,3/9/2018 0:00,3/9/2018 10:01
609,5,Well,10/25/2017 0:00,10/26/2017 15:35
610,5,Poor Quality,10/17/2017 0:00,10/18/2017 18:26
611,5,Marvellous,1/19/2018 0:00,1/22/2018 16:44
612,5,Kenny is excellent,3/3/2018 0:00,3/4/2018 11:36
613,4,Great service,5/11/2018 0:00,5/11/2018 20:47
614,4,Great Couch & Great Service,7/12/2018 0:00,7/13/2018 11:18
615,4,Great service,2/28/2018 0:00,3/4/2018 11:29
616,5,Defects in fabrics,5/24/2018 0:00,5/24/2018 14:13
617,4,Excellent service; great selection,4/21/2018 0:00,4/22/2018 14:15
618,3,Great Couch & Great Service,8/29/2018 0:00,8/30/2018 0:26
619,5,Excellent service; great selection,8/21/2018 0:00,8/22/2018 11:09
620,1,Excellent service; great selection,4/21/2018 0:00,4/21/2018 11:20
621,3,Good,10/28/2017 0:00,10/29/2017 20:31
622,5,Marvellous,8/12/2017 0:00,8/13/2017 2:19
623,2,Kenny is excellent,9/20/2017 0:00,9/25/2017 12:24
624,5,Defects in fabrics,3/15/2018 0:00,3/15/2018 12:23
625,1,Wow!,8/19/2017 0:00,8/20/2017 16:42
626,5,Good,6/22/2018 0:00,6/25/2018 11:42
627,1,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",8/12/2017 0:00,8/13/2017 0:12
628,5,Great service !,10/31/2017 0:00,11/2/2017 23:31
629,5,recommend,8/24/2018 0:00,8/28/2018 20:47
630,4,I received poor quality furniture,7/1/2017 0:00,7/3/2017 19:12
631,5,Excellent service; great selection,3/9/2017 0:00,3/10/2017 21:53
632,5,recommend,8/21/2018 0:00,8/22/2018 12:13
633,5,Defects in fabrics,7/5/2018 0:00,7/6/2018 0:14
634,4,recommend,12/8/2017 0:00,12/11/2017 11:26
635,5,Excellent service; great selection,2/3/2018 0:00,2/6/2018 11:51
636,5,recommend,7/22/2017 0:00,7/25/2017 14:53
637,5,Good,3/15/2017 0:00,3/17/2017 1:03
638,3,Kenny is excellent,6/3/2017 0:00,6/7/2017 21:31
639,5,Great Couch & Great Service,3/22/2017 0:00,3/23/2017 15:26
640,4,Super recommend,4/5/2018 0:00,4/5/2018 22:16
641,4,recommend,9/19/2017 0:00,9/20/2017 13:23
642,4,Good,10/20/2016 0:00,10/20/2016 21:56
643,3,Best place for furniture with amazingly low price,11/18/2017 0:00,11/19/2017 0:10
644,1,Don't recommend,9/17/2017 0:00,9/18/2017 20:58
645,5,Overall great experience except for prices/selection,8/8/2018 0:00,8/9/2018 9:57
646,5,recommend,7/4/2018 0:00,7/5/2018 2:31
647,1,Recommend,2/21/2017 0:00,3/13/2017 22:20
648,5,Great service,4/3/2018 0:00,4/4/2018 16:59
649,1,Overall great experience except for prices/selection,4/13/2018 0:00,4/16/2018 12:34
650,5,Great service,12/15/2017 0:00,12/16/2017 2:38
651,4,Good,10/1/2017 0:00,10/3/2017 20:57
652,1,Great service,5/25/2017 0:00,5/25/2017 22:01
653,2,Excellent service; great selection,7/29/2017 0:00,8/2/2017 18:29
654,5,Kenny is excellent,3/2/2018 0:00,3/2/2018 22:25
655,5,I received poor quality furniture,7/4/2017 0:00,7/5/2017 12:51
656,1,Great service,3/14/2017 0:00,3/16/2017 13:46
657,5,I received poor quality furniture,9/7/2017 0:00,9/7/2017 21:10
658,4,Well,7/26/2018 0:00,7/26/2018 22:23
659,5,Good,11/15/2017 0:00,11/16/2017 16:52
660,5,Overall great experience except for prices/selection,2/9/2018 0:00,2/9/2018 19:42
661,5,Well,5/18/2018 0:00,5/21/2018 11:33
662,1,Excellent service; great selection,9/3/2017 0:00,9/6/2017 16:11
663,5,Marvellous,6/9/2018 0:00,6/11/2018 10:35
664,5,Kenny is excellent,4/27/2018 0:00,4/27/2018 23:05
665,1,Great service,11/19/2017 0:00,11/22/2017 12:59
666,5,Great Couch & Great Service,9/28/2017 0:00,9/28/2017 22:52
667,4,Great service,3/23/2017 0:00,3/27/2017 10:53
668,5,Defects in fabrics,5/10/2017 0:00,5/11/2017 14:47
669,5,Excellent service; great selection,1/24/2018 0:00,1/24/2018 19:47
670,5,Great Couch & Great Service,1/30/2018 0:00,2/1/2018 21:40
671,5,Excellent service; great selection,2/25/2017 0:00,2/27/2017 12:14
672,5,Excellent service; great selection,8/7/2018 0:00,8/8/2018 2:42
673,1,I received poor quality furniture,8/17/2017 0:00,8/17/2017 23:36
674,5,Marvellous,11/28/2017 0:00,12/11/2017 14:07
675,5,Kenny is excellent,10/4/2017 0:00,10/4/2017 23:36
676,5,Defects in fabrics,2/24/2018 0:00,2/25/2018 13:53
677,4,Wow!,8/18/2017 0:00,8/18/2017 23:45
678,5,Good,8/16/2018 0:00,8/20/2018 23:07
679,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",6/4/2018 0:00,6/4/2018 19:20
680,5,Great service !,6/21/2017 0:00,6/22/2017 22:07
681,5,recommend,4/18/2018 0:00,4/21/2018 13:38
682,5,I received poor quality furniture,6/19/2018 0:00,6/22/2018 1:55
683,5,Excellent service; great selection,5/25/2018 0:00,5/25/2018 17:53
684,3,recommend,2/16/2018 0:00,2/18/2018 22:53
685,5,Defects in fabrics,2/9/2018 0:00,2/14/2018 21:34
686,2,recommend,6/14/2018 0:00,6/15/2018 23:26
687,1,Excellent service; great selection,4/15/2018 0:00,4/17/2018 20:24
688,4,recommend,2/18/2018 0:00,2/27/2018 16:57
689,1,Good,12/16/2017 0:00,1/4/2018 12:28
690,5,Kenny is excellent,2/16/2018 0:00,2/19/2018 17:53
691,3,Great Couch & Great Service,4/28/2018 0:00,4/29/2018 1:11
692,5,Super recommend,6/6/2017 0:00,6/7/2017 18:25
693,1,recommend,3/25/2018 0:00,3/25/2018 13:19
694,2,Good,7/18/2017 0:00,7/19/2017 10:45
695,5,Best place for furniture with amazingly low price,8/3/2018 0:00,8/6/2018 11:48
696,5,Don't recommend,8/8/2018 0:00,8/8/2018 23:30
697,4,Overall great experience except for prices/selection,3/29/2018 0:00,3/30/2018 11:58
698,5,recommend,4/4/2018 0:00,4/5/2018 12:32
699,1,Recommend,5/30/2018 0:00,5/30/2018 3:19
700,4,Great service,2/1/2018 0:00,2/4/2018 12:32
701,2,Overall great experience except for prices/selection,3/17/2018 0:00,3/17/2018 5:08
702,5,Great service,1/7/2018 0:00,1/9/2018 14:32
703,5,Good,4/27/2018 0:00,4/27/2018 21:49
704,5,Great service,8/17/2018 0:00,8/17/2018 22:50
705,3,Excellent service; great selection,7/7/2017 0:00,7/8/2017 3:00
706,5,Kenny is excellent,11/18/2017 0:00,11/20/2017 2:27
707,5,I received poor quality furniture,2/23/2017 0:00,2/25/2017 15:03
708,4,Great service,8/15/2018 0:00,8/18/2018 22:00
709,4,I received poor quality furniture,7/11/2018 0:00,7/11/2018 17:41
710,4,Well,2/3/2017 0:00,2/12/2017 19:50
711,5,Good,5/9/2018 0:00,5/17/2018 23:49
712,1,Overall great experience except for prices/selection,12/28/2017 0:00,12/28/2017 9:02
713,4,Well,5/24/2017 0:00,5/24/2017 23:56
714,5,Poor Quality,7/12/2018 0:00,7/15/2018 2:57
715,5,Marvellous,10/15/2017 1:00,10/16/2017 1:36
716,5,Kenny is excellent,12/22/2017 0:00,12/22/2017 22:12
717,4,Great service,7/4/2017 0:00,7/5/2017 11:31
718,5,Great Couch & Great Service,7/28/2018 0:00,7/28/2018 21:12
719,5,Great service,4/19/2018 0:00,4/20/2018 1:44
720,4,Defects in fabrics,4/21/2018 0:00,4/27/2018 22:29
721,4,Excellent service; great selection,8/3/2018 0:00,8/4/2018 9:52
722,5,Great Couch & Great Service,9/30/2017 0:00,10/3/2017 12:25
723,5,Excellent service; great selection,9/23/2017 0:00,9/25/2017 14:51
724,4,Excellent service; great selection,11/26/2017 0:00,11/27/2017 21:00
725,5,Good,10/6/2017 0:00,10/6/2017 19:15
726,5,Marvellous,7/10/2018 0:00,7/10/2018 21:15
727,3,Kenny is excellent,6/27/2018 0:00,6/28/2018 11:09
728,5,Defects in fabrics,5/10/2018 0:00,5/10/2018 19:02
729,5,Wow!,9/25/2017 0:00,9/27/2017 22:21
730,5,Good,7/20/2017 0:00,7/21/2017 18:31
731,3,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",6/15/2017 0:00,6/19/2017 2:23
732,5,Great service !,3/30/2018 0:00,3/30/2018 22:09
733,5,recommend,12/7/2017 0:00,12/8/2017 10:46
734,4,I received poor quality furniture,1/24/2018 0:00,1/26/2018 19:42
735,4,Excellent service; great selection,3/11/2018 0:00,3/12/2018 16:49
736,4,recommend,5/15/2018 0:00,5/15/2018 19:52
737,3,Defects in fabrics,5/27/2018 0:00,5/29/2018 20:31
738,3,recommend,5/25/2018 0:00,5/25/2018 11:06
739,5,Excellent service; great selection,6/28/2018 0:00,6/30/2018 15:09
740,1,recommend,11/12/2017 0:00,11/14/2017 23:32
741,5,Good,5/12/2018 0:00,5/13/2018 1:36
742,5,Kenny is excellent,6/29/2018 0:00,7/10/2018 10:40
743,1,Great Couch & Great Service,4/24/2018 0:00,4/26/2018 18:27
744,5,Super recommend,3/3/2017 0:00,3/5/2017 17:31
745,1,recommend,3/25/2018 0:00,3/27/2018 11:00
746,3,Good,8/15/2018 0:00,8/15/2018 21:26
747,1,Best place for furniture with amazingly low price,11/17/2017 0:00,11/18/2017 1:49
748,4,Don't recommend,8/20/2017 0:00,8/20/2017 21:21
749,1,Overall great experience except for prices/selection,12/24/2017 0:00,12/25/2017 6:41
750,1,recommend,3/22/2018 0:00,3/22/2018 10:07
751,5,Recommend,11/22/2017 0:00,11/23/2017 13:44
752,4,Great service,6/23/2018 0:00,6/25/2018 9:50
753,5,Overall great experience except for prices/selection,6/16/2018 0:00,6/19/2018 12:24
754,4,Great service,1/25/2018 0:00,1/27/2018 9:25
755,5,Good,4/22/2018 0:00,4/24/2018 1:21
756,4,Great service,8/25/2017 0:00,8/28/2017 2:40
757,5,Excellent service; great selection,5/8/2018 0:00,5/10/2018 19:24
